Card Id	Card Name	Set Name	other 	x	x	x	x	x	x	x	x	x
2826	Scarblade Elite	Morningtide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2827	Weirding Shaman	Morningtide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2828	Cream of the Crop	Morningtide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2829	Greater Auramancy	Shadowmoor	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2830	Runed Halo	Shadowmoor	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2831	Prismatic Omen	Shadowmoor	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2832	"Sygg, River Cutthroat"	Shadowmoor	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2833	Vexing Shusher	Shadowmoor	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2834	Wheel of Sun and Moon	Shadowmoor	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2835	Fiery Bombardment	Eventide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2836	Stigma Lasher	Eventide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2837	Bloom Tender	Eventide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2838	Talara's Battalion	Eventide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2839	Rise of the Hobgoblins	Eventide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2840	Leering Emblem	Eventide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2841	Ethersworn Canonist	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2842	Knight of the White Orchid	Shards of Alara	not_legal	not_legal	legal	legal	legal	not_legal	legal	legal	legal	legal
2843	Ooze Garden	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2844	Mark of Asylum	Conflux	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2845	Scepter of Fugue	Conflux	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2846	Cylian Sunsinger	Conflux	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2847	Meddling Mage	Alara Reborn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2848	Time Sieve	Alara Reborn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2849	Knotvine Paladin	Alara Reborn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2850	Vedalken Heretic	Alara Reborn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2851	Armament Master	Zendikar	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2852	Luminarch Ascension	Zendikar	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2853	Bloodghast	Zendikar	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2854	Pyromancer Ascension	Zendikar	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2855	Jwari Shapeshifter	Worldwake	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2856	Kalastria Highborn	Worldwake	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2857	Bazaar Trader	Worldwake	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2858	Harabaz Druid	Worldwake	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2859	Kor Spiritdancer	Rise of the Eldrazi	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2860	Renegade Doppelganger	Rise of the Eldrazi	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2861	Tajuru Preserver	Rise of the Eldrazi	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2862	Leonin Arbiter	Scars of Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2863	Tunnel Ignus	Scars of Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2864	Grindclock	Scars of Mirrodin	not_legal	not_legal	legal	legal	legal	not_legal	legal	legal	legal	legal
2865	Livewire Lash	Scars of Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2866	Nim Deathmantle	Scars of Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2867	Ratchet Bomb	Scars of Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2868	Phyrexian Revoker	Mirrodin Besieged	not_legal	not_legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
2869	Puresteel Paladin	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2870	Psychic Surgery	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2871	Glistening Oil	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2872	"Melira, Sylvok Outcast"	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2873	Myr Superion	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2874	Spellskite	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2875	Torpor Orb	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2876	Elite Inquisitor	Innistrad	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2877	Stony Silence	Innistrad	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2878	Mindshrieker	Innistrad	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2879	Snapcaster Mage	Innistrad	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2880	Heartless Summoning	Innistrad	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2881	Skirsdag High Priest	Innistrad	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2882	Curse of Stalked Prey	Innistrad	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2883	Runechanter's Pike	Innistrad	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2884	"Thalia, Guardian of Thraben"	Dark Ascension	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2885	Deranged Outcast	Dark Ascension	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2886	Gloom Surgeon	Avacyn Restored	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2887	Treacherous Pit-Dweller	Avacyn Restored	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2888	Dual Casting	Avacyn Restored	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2889	Precinct Captain	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2890	Rest in Peace	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2891	Pack Rat	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2892	Ash Zealot	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2893	Lotleth Troll	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2894	Blind Obedience	Gatecrash	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2895	Gyre Sage	Gatecrash	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2896	High Priest of Penance	Gatecrash	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2897	Illusionist's Bracers	Gatecrash	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2898	Blood Scrivener	Dragon's Maze	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2899	Skylasher	Dragon's Maze	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2900	Artisan of Forms	Theros	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2901	Sylvan Caryatid	Theros	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2902	Fleecemane Lion	Theros	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2903	"Tymaret, the Murder King"	Theros	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2904	Hero of Iroas	Born of the Gods	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2905	Spirit of the Labyrinth	Born of the Gods	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2906	Mindreaver	Born of the Gods	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2907	Pain Seer	Born of the Gods	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2908	Satyr Firedancer	Born of the Gods	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2909	Aegis of the Gods	Journey into Nyx	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2910	Battlefield Thaumaturge	Journey into Nyx	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2911	Hamlet Captain	Innistrad	not_legal	not_legal	legal	legal	legal	not_legal	legal	legal	legal	legal
2912	Murder Investigation	Gatecrash	not_legal	not_legal	legal	legal	legal	not_legal	legal	legal	legal	legal
2913	Circle of Protection: Artifacts	Fifth Dawn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2914	Relic Barrier	Fifth Dawn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2915	Dark Heart of the Wood	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2916	Mistmeadow Skulk	Shadowmoor	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2917	Fractured Loyalty	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2918	Isochron Scepter	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2919	Lightning Greaves	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2920	Myr Retriever	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2921	Talisman of Dominance	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2922	Talisman of Indulgence	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2923	Talisman of Progress	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2924	Arcbound Slith	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2925	Coretapper	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2926	Dragon's Claw	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2927	Genesis Chamber	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2928	Spawning Pit	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2929	Energy Chamber	Fifth Dawn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2930	Grinding Station	Fifth Dawn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2931	Candles' Glow	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2932	Aura of Dominion	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2933	Guardian of Solitude	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2934	Soilshaper	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2935	Tallowisp	Betrayers of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2936	Ward of Piety	Betrayers of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2937	Hand of Honor	Saviors of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2938	Hand of Cruelty	Saviors of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2939	Ebony Owl Netsuke	Saviors of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2940	Suppression Field	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2941	Golgari Thug	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2942	Wall of Shards	Coldsnap	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2943	Counterbalance	Coldsnap	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2944	Stromgald Crusader	Coldsnap	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2945	Coldsteel Heart	Coldsnap	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2946	Sword of the Meek	Future Sight	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2947	Knight of Meadowgrain	Lorwyn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2948	Bramblewood Paragon	Morningtide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2949	Pyre Charger	Shadowmoor	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2950	Crumbling Ashes	Eventide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2951	Groundling Pouncer	Eventide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2952	Tidehollow Sculler	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2953	Thopter Foundry	Alara Reborn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2954	Vampire Hexmage	Zendikar	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2955	Kor Firewalker	Worldwake	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2956	Hammer of Ruin	Worldwake	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2957	Wall of Omens	Rise of the Eldrazi	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2958	Bramblesnap	Rise of the Eldrazi	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2959	Lifesmith	Scars of Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2960	Mindcrank	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2961	Shrine of Burning Rage	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2962	Strangleroot Geist	Dark Ascension	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2963	Blood Artist	Avacyn Restored	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2964	Tablet of the Guilds	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2965	Nyx-Fleece Ram	Journey into Nyx	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2966	Mogis's Warhound	Journey into Nyx	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
2967	Auriok Bladewarden	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2968	Slith Bloodletter	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2969	Slith Firewalker	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2970	Slith Predator	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2971	Banshee's Blade	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2972	Mask of Memory	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2973	Power Conduit	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2974	Sun Droplet	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2975	Talisman of Impulse	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2976	Talisman of Unity	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2977	Carry Away	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2978	Goblin Archaeologist	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2979	Angel's Feather	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2980	Darksteel Brute	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2981	Demon's Horn	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2982	Kraken's Eye	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2983	Specter's Shroud	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2984	Spincrusher	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2985	Surestrike Trident	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2986	Wurm's Tooth	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2987	Vedalken Mastermind	Fifth Dawn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2988	Konda's Hatamoto	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2989	Samurai of the Pale Curtain	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2990	Nezumi Bone-Reader	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
2991	Swallowing Plague	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
